;X;year.trail.area.plot;trail.area.plot;latitude;longitude;other_species_present_on_plot;date;surveyors;trail_name;sampling_area;plot;tread_condition_line_1;ease_of_progression_line_1;tread_condition_line_2;ease_of_progression_line_2;tread_condition_line_3;ease_of_progression_line_3;tread_condition_line_4;ease_of_progression_line_4;tread_condition_line_5;ease_of_progression_line_5;tread_condition_line_6;ease_of_progression_line_6;tread_condition_line_7;ease_of_progression_line_7;tread_condition_line_8;ease_of_progression_line_8;tread_condition_line_9;ease_of_progression_line_9;tread_condition_line_10;ease_of_progression_line_10;height_line1_25;height_line1_50;height_line1_100;height_line1_150;height_line2_25;height_line2_50;height_line2_100;height_line2_150cm;height_line3_25;height_line2_50cm;height_line2_100cm;height_line3_150cm;height_line4_25;height_line4_50cm;height_line4_100cm;height_line4_150cm;height_line5_25;height_line5_50cm;height_line5_100cm;height_line5_150cm;height_line6_25;height_line6_50cm;height_line6_100cm;height_line6_150cm;height_line7_25;height_line7_50cm;height_line7_100cm;height_line7_150cm;height_line8_25;height_line8_50cm;height_line8_100cm;height_line8_150cm;height_line9_;height_line9_50cm;height_line9_100cm;height_line9_150cm;height_line10_25;height_line10_50cm;height_line10_100cm;height_line10_150cm; lala; lala; lala
1812;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l2mf1;2;0
1813;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l2mf2;95;100
1814;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l2mf1;4;0
1815;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l2mf2;55;68
1816;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l2mf3;95;91
1817;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l3mf1;2;3
1818;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l3mf2;4;6
1819;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l3mf3;55;56
1820;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l3mf4;95;45
1821;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l3mf1;2;12
1822;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l3mf2;95;59
1823;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l3mf3;51;100
1824;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l3mf1;2;2
1825;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l3mf2;51;43
1826;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l4mf1;2;0
1827;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l4mf2;95;64
1828;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l4mf3;55;100
1829;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l4mf1;2;6
1830;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l4mf2;95;91
1831;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l4mf1;4;5
1832;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l4mf2;52;96
1833;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l5mf1;2;25
1834;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l5mf2;95;97
1835;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l5mf3;55;100
1836;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l5mf1;2;0
1837;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l5mf2;95;44
1838;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l5mf3;55;89
1839;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X150l5mf1;2;0
1840;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l6mf1;2;1
1841;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l6mf2;58;66
1842;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X50l6mf3;95;98
1843;Line 18;2017.serreta .50.2;serreta .50.2;38,7494394;-27,3333486;32 51 53;09/10/2017;Rui;serreta ;50;2;Mineral Soil;Technically hard/unpleasant;Organic Soil;Technically hard/unpleasant;Mineral Soil,Roots;Technically hard/unpleasant;Rock,Wood;Technically hard/unpleasant;Mineral Soil;Easy Medium;Mineral Soil;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil,Rock,Wood;Technically hard/unpleasant;Mineral Soil,Rock;Technically hard/unpleasant;Mineral Soil;Technically hard/unpleasant;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;X100l6mf1;2;1
